code_region;region;annee;code_indicateur;indicateur;code_type_uai;type_d_administration;code_sexe;sexe;code_type_pers;type_de_personnel;etat_des_donnees;valeur
82;Rhone-Alpes;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;1399.81
26;Bourgogne;2009;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;157.68
82;Rhone-Alpes;2013;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;semi-definitif;79.77
26;Bourgogne;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;151.43
83;Auvergne;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;368.4
26;Bourgogne;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;379.93
83;Auvergne;2003;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;355.33
31;Nord-Pas-de-Calais;2002;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;121.2
83;Auvergne;2005;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;56.6
31;Nord-Pas-de-Calais;2004;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;236.35
83;Auvergne;2007;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;360.2
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;15.65
83;Auvergne;2011;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;355.2
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;2.49
83;Auvergne;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;421.52
41;Lorraine;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;373.26
41;Lorraine;2012;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;0.38
7;Regions d'outre-mer;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;semi-definitif;229.03
11;Ile-de-France;2002;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;1333.25
91;Languedoc-Roussillon;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1923.7
11;Ile-de-France;2004;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;180.9
93;Provence-Alpes-Cote d'Azur;2002;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;15.63
11;Ile-de-France;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;6529.62
93;Provence-Alpes-Cote d'Azur;2006;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;1.5
11;Ile-de-France;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;semi-definitif;494.4
21;Champagne-Ardenne;2002;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;10.3
21;Champagne-Ardenne;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;0.5
21;Champagne-Ardenne;2011;dird;Depense interieure de R&D;2;EPST;;;;;definitif;5.32
21;Champagne-Ardenne;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;696.39
22;Picardie;2001;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;3.6
22;Picardie;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;18.0
22;Picardie;2004;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;1.2
22;Picardie;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;240.94
22;Picardie;2005;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;51.12
22;Picardie;2005;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
22;Picardie;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;60.35
22;Picardie;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;12.0
22;Picardie;2009;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;77.51
22;Picardie;2013;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;semi-definitif;7.1
22;Picardie;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;semi-definitif;65.83
23;Haute-Normandie;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;25.7
23;Haute-Normandie;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;2.0
23;Haute-Normandie;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;30.2
23;Haute-Normandie;2004;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;19.4
23;Haute-Normandie;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;46.0
23;Haute-Normandie;2008;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;6.5
1;Guadeloupe;2010;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;3.5
1;Guadeloupe;2011;dird;Depense interieure de R&D;2;EPST;;;;;definitif;15.73
1;Guadeloupe;2012;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;23.96
2;Martinique;2012;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;1.5
3;Guyane;2010;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;3.0
3;Guyane;2010;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;3.0
3;Guyane;2011;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;0.14
3;Guyane;2012;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;61.8
3;Guyane;2013;dird;Depense interieure de R&D;2;EPST;;;;;semi-definitif;4.23
3;Guyane;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;95.43
4;La Reunion;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;6.99
4;La Reunion;2013;dird;Depense interieure de R&D;4;Autres administrations;;;;;semi-definitif;0.71
7;Regions d'outre-mer;2002;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;67.99
7;Regions d'outre-mer;2004;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.47000000000000003
7;Regions d'outre-mer;2005;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;9.0
7;Regions d'outre-mer;2006;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;10.0
7;Regions d'outre-mer;2007;dird;Depense interieure de R&D;2;EPST;;;;;definitif;34.58
7;Regions d'outre-mer;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;220.34
7;Regions d'outre-mer;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;245.4
7;Regions d'outre-mer;2010;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;7.55
11;Ile-de-France;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;3759.52
11;Ile-de-France;2007;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;1559.64
11;Ile-de-France;2007;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;10249.4
11;Ile-de-France;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;4577.28
11;Ile-de-France;2013;dird;Depense interieure de R&D;2;EPST;;;;;semi-definitif;2203.44
11;Ile-de-France;2013;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;semi-definitif;752.22
21;Champagne-Ardenne;2002;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;14.9
21;Champagne-Ardenne;2003;dird;Depense interieure de R&D;2;EPST;;;;;definitif;3.94
23;Haute-Normandie;2009;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;0.45
23;Haute-Normandie;2009;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;6.12
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;57.31
31;Nord-Pas-de-Calais;2012;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2580.8
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;semi-definitif;1.24
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;semi-definitif;7.98
41;Lorraine;2002;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;1;Chercheurs;definitif;1.0
41;Lorraine;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;76.5
41;Lorraine;2004;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;20.52
41;Lorraine;2004;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1652.34
41;Lorraine;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;9.97
41;Lorraine;2010;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;5.91
41;Lorraine;2011;pers;Effectifs de R&D;1;Enseignement superieur;1;Hommes;2;Soutien a  la recherche;definitif;8.39
41;Lorraine;2011;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;3.0
42;Alsace;2001;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;2.44
42;Alsace;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;673.12
42;Alsace;2007;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;14.79
24;Centre;2006;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;87.07
24;Centre;2006;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;370.6
25;Basse-Normandie;2002;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;1.0
25;Basse-Normandie;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;73.11
25;Basse-Normandie;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;0.5
25;Basse-Normandie;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;59.4
25;Basse-Normandie;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.5
23;Haute-Normandie;2011;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;2.35
24;Centre;2001;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;3.15
24;Centre;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;63.0
24;Centre;2003;dird;Depense interieure de R&D;2;EPST;;;;;definitif;83.26
24;Centre;2003;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;53.0
24;Centre;2003;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;1.0
24;Centre;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;37.18
24;Centre;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;326.05
24;Centre;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;0.85
24;Centre;2008;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;8.7
24;Centre;2010;dird;Depense interieure de R&D;2;EPST;;;;;definitif;121.05
25;Basse-Normandie;2004;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;75.0
25;Basse-Normandie;2004;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;25.92
25;Basse-Normandie;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;1.0
25;Basse-Normandie;2008;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;3.0
42;Alsace;2008;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;14.79
42;Alsace;2009;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;1.31
42;Alsace;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;1709.8
42;Alsace;2010;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;50.63
42;Alsace;2010;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;0.27
42;Alsace;2012;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;60.49
42;Alsace;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;semi-definitif;7.21
43;Franche-Comte;2002;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;239.4
43;Franche-Comte;2004;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.9500000000000001
43;Franche-Comte;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;20.49
43;Franche-Comte;2006;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;91.47
43;Franche-Comte;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;37.0
43;Franche-Comte;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;46.6
43;Franche-Comte;2011;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;328.25
52;Pays de la Loire;2002;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;135.0
52;Pays de la Loire;2003;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;1;Chercheurs;definitif;3.9
52;Pays de la Loire;2004;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;36.81
52;Pays de la Loire;2007;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;212.64
52;Pays de la Loire;2008;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;437.37
52;Pays de la Loire;2011;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;248.02
52;Pays de la Loire;2012;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.01
52;Pays de la Loire;2013;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;semi-definitif;88.11
52;Pays de la Loire;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;946.33
52;Pays de la Loire;2013;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;semi-definitif;343.99
52;Pays de la Loire;2013;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;semi-definitif;1.49
53;Bretagne;2001;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;17.47
53;Bretagne;2001;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;11.0
53;Bretagne;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;103.71
53;Bretagne;2004;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;0.5
53;Bretagne;2004;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;106.63
53;Bretagne;2006;dird;Depense interieure de R&D;2;EPST;;;;;definitif;120.96
53;Bretagne;2006;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;172.0
53;Bretagne;2009;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;109.58
53;Bretagne;2011;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;335.81
53;Bretagne;2012;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;24.25
54;Poitou-Charentes;2002;dird;Depense interieure de R&D;2;EPST;;;;;definitif;38.4
54;Poitou-Charentes;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;360.02
54;Poitou-Charentes;2006;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;42.3
54;Poitou-Charentes;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;165.0
54;Poitou-Charentes;2010;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;63.8
54;Poitou-Charentes;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;semi-definitif;387.62
72;Aquitaine;2001;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;4.55
72;Aquitaine;2001;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;625.6
72;Aquitaine;2001;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;10.0
72;Aquitaine;2003;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;16.01
72;Aquitaine;2003;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;24.34
72;Aquitaine;2007;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;10.83
72;Aquitaine;2009;dird;Depense interieure de R&D;2;EPST;;;;;definitif;180.29
72;Aquitaine;2010;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;285.36
72;Aquitaine;2010;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;0.38
72;Aquitaine;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;571.6
72;Aquitaine;2010;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;3.2
72;Aquitaine;2011;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;288.59
72;Aquitaine;2012;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;21.15
72;Aquitaine;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;2.07
73;Midi-Pyrenees;2001;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;342.1
73;Midi-Pyrenees;2001;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;314.6
73;Midi-Pyrenees;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;244.63
73;Midi-Pyrenees;2003;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2666.59
73;Midi-Pyrenees;2003;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;690.13
73;Midi-Pyrenees;2005;dird;Depense interieure de R&D;2;EPST;;;;;definitif;189.81
73;Midi-Pyrenees;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;105.18
73;Midi-Pyrenees;2006;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;2;Soutien a  la recherche;definitif;42.53
73;Midi-Pyrenees;2008;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;340.3
74;Limousin;2004;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;7.29
74;Limousin;2005;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;181.71
74;Limousin;2005;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;8.8
74;Limousin;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.0
74;Limousin;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
74;Limousin;2012;dird;Depense interieure de R&D;2;EPST;;;;;definitif;9.4
74;Limousin;2013;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;semi-definitif;533.72
82;Rhone-Alpes;2003;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;3.0
31;Nord-Pas-de-Calais;2001;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;114.0
31;Nord-Pas-de-Calais;2002;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;13.0
31;Nord-Pas-de-Calais;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;243.85
31;Nord-Pas-de-Calais;2004;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;11.1
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;2.0
31;Nord-Pas-de-Calais;2007;dird;Depense interieure de R&D;4;Autres administrations;;;;;definitif;3.5300000000000002
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;299.85
31;Nord-Pas-de-Calais;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;1;Chercheurs;definitif;2525.85
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;337.65
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;54.13
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;23.89
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;semi-definitif;43.98
41;Lorraine;2002;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;446.8
41;Lorraine;2002;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1.0
41;Lorraine;2003;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;53.2
41;Lorraine;2004;pers;Effectifs de R&D;2;EPST;1;Hommes;2;Soutien a  la recherche;definitif;373.93
41;Lorraine;2005;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;158.65
41;Lorraine;2005;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;43.13
41;Lorraine;2007;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;definitif;84.49
41;Lorraine;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;17.0
41;Lorraine;2009;pers;Effectifs de R&D;2;EPST;2;Femmes;2;Soutien a  la recherche;definitif;448.17
41;Lorraine;2010;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;3.0
41;Lorraine;2012;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;definitif;25.59
41;Lorraine;2013;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;1;Chercheurs;semi-definitif;33.87
41;Lorraine;2013;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;1;Chercheurs;semi-definitif;0.33
42;Alsace;2004;dird;Depense interieure de R&D;2;EPST;;;;;definitif;152.54
42;Alsace;2006;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;1;Chercheurs;definitif;208.0
42;Alsace;2007;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;2.56
42;Alsace;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;1;Chercheurs;definitif;1.0
42;Alsace;2007;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;0.5
7;Regions d'outre-mer;2012;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;103.82
7;Regions d'outre-mer;2013;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;semi-definitif;88.53
11;Ile-de-France;2002;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;8.03
11;Ile-de-France;2002;pers;Effectifs de R&D;4;Autres administrations;1;Hommes;2;Soutien a  la recherche;definitif;644.13
11;Ile-de-France;2003;dird;Depense interieure de R&D;1;Enseignement superieur;;;;;definitif;1398.31
11;Ile-de-France;2004;pers;Effectifs de R&D;4;Autres administrations;2;Femmes;2;Soutien a  la recherche;definitif;1355.21
11;Ile-de-France;2007;dird;Depense interieure de R&D;3;EPIC et assimiles;;;;;definitif;1258.93
11;Ile-de-France;2007;pers;Effectifs de R&D;2;EPST;1;Hommes;1;Chercheurs;definitif;6518.8
11;Ile-de-France;2007;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1870.86
11;Ile-de-France;2008;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;2;Soutien a  la recherche;definitif;1579.04
11;Ile-de-France;2008;pers;Effectifs de R&D;3;EPIC et assimiles;3;Non ventile;2;Soutien a  la recherche;definitif;25.0
11;Ile-de-France;2009;pers;Effectifs de R&D;1;Enseignement superieur;3;Non ventile;2;Soutien a  la recherche;definitif;6269.3
11;Ile-de-France;2009;pers;Effectifs de R&D;3;EPIC et assimiles;2;Femmes;1;Chercheurs;definitif;1715.08
11;Ile-de-France;2010;pers;Effectifs de R&D;1;Enseignement superieur;2;Femmes;2;Soutien a  la recherche;definitif;240.82
11;Ile-de-France;2010;pers;Effectifs de R&D;3;EPIC et assimiles;1;Hommes;2;Soutien a  la recherche;definitif;1499.92
21;Champagne-Ardenne;2002;pers;Effectifs de R&D;4;Autres administrations;3;Non ventile;1;Chercheurs;definitif;5.66
21;Champagne-Ardenne;2004;pers;Effectifs de R&D;2;EPST;2;Femmes;1;Chercheurs;definitif;10.9
